Sentence,Word,Named Entity
6229,drowsy,O
6229,",",O
6229,and,O
6229,she,O
6229,went,O
6229,back,O
6229,to,O
6229,her,B-FAC
6229,nursery,I-FAC
6229,and,O
6229,shut,O
6229,herself,O
6229,in,O
6229,again,O
6229,",",O
6229,frightened,O
6229,by,O
6229,cries,O
6229,she,O
6229,heard,O
6229,in,O
6229,the,B-FAC
6229,huts,I-FAC
6229,and,O
6229,by,O
6229,the,O
6229,hurrying,O
6229,sound,O
6229,of,O
6229,feet,O
6229,.,O
6230,The,O
6230,wine,O
6230,made,O
6230,her,O
6230,so,O
6230,sleepy,O
6230,that,O
6230,she,O
6230,could,O
6230,scarcely,O
6230,keep,O
6230,her,O
6230,eyes,O
6230,open,O
6230,and,O
6230,she,O
6230,lay,O
6230,down,O
6230,on,O
6230,her,O
6230,bed,O
6230,and,O
6230,knew,O
6230,nothing,O
6230,more,O
6230,for,O
6230,a,O
6230,long,O
6230,time,O
6230,.,O
6231,Many,O
6231,things,O
6231,happened,O
6231,during,O
6231,the,O
6231,hours,O
6231,in,O
6231,which,O
6231,she,O
6231,slept,O
6231,so,O
6231,heavily,O
6231,",",O
6231,but,O
6231,she,O
6231,was,O
6231,not,O
6231,disturbed,O
6231,by,O
6231,the,O
6231,wails,O
6231,and,O
6231,the,O
6231,sound,O
6231,of,O
6231,things,O
6231,being,O
6231,carried,O
6231,in,O
6231,and,O
6231,out,O
6231,of,O
6231,the,B-FAC
6231,bungalow,I-FAC
6231,.,O
6232,When,O
6232,she,O
6232,awakened,O
6232,she,O
6232,lay,O
6232,and,O
6232,stared,O
6232,at,O
6232,the,O
6232,wall,O
6232,.,O
6233,The,B-FAC
6233,house,I-FAC
6233,was,O
6233,perfectly,O
6233,still,O
6233,.,O
6234,She,O
6234,had,O
6234,never,O
6234,known,O
6234,it,O
6234,to,O
6234,be,O
6234,so,O
6234,silent,O
6234,before,O
6234,.,O
6235,She,O
6235,heard,O
6235,neither,O
6235,voices,O
6235,nor,O
6235,footsteps,O
6235,",",O
6235,and,O
6235,wondered,O
6235,if,O
6235,everybody,B-PER
6235,had,O
6235,got,O
6235,well,O
6235,of,O
6235,the,O
6235,cholera,O
6235,and,O
6235,all,O
6235,the,O
6235,trouble,O
6235,was,O
6235,over,O
6235,.,O
6236,She,O
6236,wondered,O
6236,also,O
6236,who,O
6236,would,O
6236,take,O
6236,care,O
6236,of,O
6236,her,O
6236,now,O
6236,her,B-PER
6236,Ayah,I-PER
6236,was,O
6236,dead,O
6236,.,O
6237,There,O
6237,would,O
6237,be,O
6237,a,B-PER
6237,new,I-PER
6237,Ayah,I-PER
6237,",",O
6237,and,O
6237,perhaps,O
6237,she,O
6237,would,O
6237,know,O
6237,some,O
6237,new,O
6237,stories,O
6237,.,O
6238,Mary,B-PER
6238,had,O
6238,been,O
6238,rather,O
6238,tired,O
6238,of,O
6238,the,O
6238,old,O
6238,ones,O
6238,.,O
6239,She,O
6239,did,O
6239,not,O
6239,cry,O
6239,because,O
6239,her,B-PER
6239,nurse,I-PER
6239,had,O
6239,died,O
6239,.,O
6240,She,O
6240,was,O
6240,not,O
6240,an,B-PER
6240,affectionate,I-PER
6240,child,I-PER
6240,and,O
6240,had,O
6240,never,O
6240,cared,O
6240,much,O
6240,for,O
6240,any,B-PER
6240,one,I-PER
6240,.,O
6241,The,O
6241,noise,O
6241,and,O
6241,hurrying,O
6241,about,O
6241,and,O
6241,wailing,O
6241,over,O
6241,the,O
6241,cholera,O
6241,had,O
6241,frightened,O
6241,her,O
6241,",",O
6241,and,O
6241,she,O
6241,had,O
6241,been,O
6241,angry,O
6241,because,O
6241,no,B-PER
6241,one,I-PER
6241,seemed,O
6241,to,O
6241,remember,O
6241,that,O
6241,she,O
6241,was,O
6241,alive,O
6241,.,O
6242,Everyone,B-PER
6242,was,O
6242,too,O
6242,panic-stricken,O
6242,to,O
6242,think,O
6242,of,O
6242,a,B-PER
6242,little,I-PER
6242,girl,I-PER
6242,no,I-PER
6242,one,I-PER
6242,was,I-PER
6242,fond,I-PER
6242,of,I-PER
6242,.,O
6243,When,O
6243,people,B-PER
6243,had,O
6243,the,O
6243,cholera,O
6243,it,O
6243,seemed,O
6243,that,O
6243,they,O
6243,remembered,O
6243,nothing,O
6243,but,O
6243,themselves,O
6243,.,O
6244,But,O
6244,if,O
6244,everyone,B-PER
6244,had,O
6244,got,O
6244,well,O
6244,again,O
6244,",",O
6244,surely,O
6244,some,O
6244,one,O
6244,would,O
6244,remember,O
6244,and,O
6244,come,O
6244,to,O
6244,look,O
6244,for,O
6244,her,O
6244,.,O
6245,But,O
6245,no,B-PER
6245,one,I-PER
6245,came,O
6245,",",O
6245,and,O
6245,as,O
6245,she,O
6245,lay,O
6245,waiting,O
6245,the,B-FAC
6245,house,I-FAC
6245,seemed,O
6245,to,O
6245,grow,O
6245,more,O
6245,and,O
6245,more,O
6245,silent,O
6245,.,O
6246,She,O
6246,heard,O
6246,something,O
6246,rustling,O
6246,on,O
6246,the,O
6246,matting,O
6246,and,O
6246,when,O
6246,she,O
6246,looked,O
6246,down,O
6246,she,O
6246,saw,O
6246,a,O
6246,little,O
6246,snake,O
6246,gliding,O
6246,along,O
6246,and,O
6246,watching,O
6246,her,O
6246,with,O
6246,eyes,O
6246,like,O
6246,jewels,O
6246,.,O
6247,She,O
6247,was,O
6247,not,O
6247,frightened,O
6247,",",O
6247,because,O
6247,he,O
6247,was,O
6247,a,O
6247,harmless,O
6247,little,O
6247,thing,O
6247,who,O
6247,would,O
6247,not,O
6247,hurt,O
6247,her,O
6247,and,O
6247,he,O
6247,seemed,O
6247,in,O
6247,a,O
6247,hurry,O
6247,to,O
6247,get,O
6247,out,O
6247,of,O
6247,the,B-FAC
6247,room,I-FAC
6247,.,O
6248,He,O
6248,slipped,O
6248,under,O
6248,the,O
6248,door,O
6248,as,O
6248,she,O
6248,watched,O
6248,him,O
6248,.,O
6249,"""",O
6249,How,O
6249,queer,O
6249,and,O
6249,quiet,O
6249,it,O
6249,is,O
6249,",",O
6249,"""",O
6249,she,O
6249,said,O
6249,.,O
6250,"""",O
6250,It,O
6250,sounds,O
6250,as,O
6250,if,O
6250,there,O
6250,were,O
6250,no,B-PER
6250,one,I-PER
6250,in,O
6250,the,B-FAC
6250,bungalow,I-FAC
6250,but,O
6250,me,O
6250,and,O
6250,the,O
6250,snake,O
6250,.,O
6250,"""",O
6251,Almost,O
6251,the,O
6251,next,O
6251,minute,O
6251,she,O
6251,heard,O
6251,footsteps,O
6251,in,O
6251,the,B-FAC
6251,compound,I-FAC
6251,",",O
6251,and,O
6251,then,O
6251,on,O
6251,the,B-FAC
6251,veranda,I-FAC
6251,.,O
6252,They,O
6252,were,O
6252,men,B-PER
6252,'s,O
6252,footsteps,O
6252,",",O
6252,and,O
6252,the,B-PER
6252,men,I-PER
6252,entered,O
6252,the,B-FAC
6252,bungalow,I-FAC
6252,and,O
6252,talked,O
6252,in,O
6252,low,O
6252,voices,O
6252,.,O
6253,No,B-PER
6253,one,I-PER
6253,went,O
6253,to,O
6253,meet,O
6253,or,O
6253,speak,O
6253,to,O
6253,them,O
6253,and,O
6253,they,O
6253,seemed,O
6253,to,O
6253,open,O
6253,doors,O
6253,and,O
6253,look,O
6253,into,O
6253,rooms,B-FAC
6253,.,O
6254,"""",O
6254,What,O
6254,desolation,O
6254,!,O
6254,"""",O
6254,she,O
6254,heard,O
6254,one,O
6254,voice,O
6254,say,O
6254,.,O
6255,"""",O
6255,That,B-PER
6255,pretty,I-PER
6255,",",I-PER
6255,pretty,I-PER
6255,woman,I-PER
6255,!,O
6256,I,O
6256,suppose,O
6256,the,B-PER
6256,child,I-PER
6256,",",O
6256,too,O
6256,.,O
6257,I,O
6257,heard,O
6257,there,O
6257,was,O
6257,a,B-PER
6257,child,I-PER
6257,",",O
6257,though,O
6257,no,B-PER
6257,one,I-PER
6257,ever,O
6257,saw,O
6257,her,O
6257,.,O
6257,"""",O
6258,Mary,B-PER
6258,was,O
6258,standing,O
6258,in,O
6258,the,O
6258,middle,O
6258,of,O
6258,the,B-FAC
6258,nursery,I-FAC
6258,when,O
6258,they,O
6258,opened,O
6258,the,O
6258,door,O
6258,a,O
6258,few,O
6258,minutes,O
6258,later,O
6258,.,O
6259,She,O
6259,looked,O
6259,an,B-PER
6259,ugly,I-PER
6259,",",I-PER
6259,cross,I-PER
6259,little,I-PER
6259,thing,I-PER
6259,and,O
6259,was,O
6259,frowning,O
6259,because,O
6259,she,O
6259,was,O
6259,beginning,O
6259,to,O
6259,be,O
6259,hungry,O
6259,and,O
6259,feel,O
6259,disgracefully,O
6259,neglected,O
6259,.,O
6260,The,B-PER
6260,first,I-PER
6260,man,I-PER
6260,who,I-PER
6260,came,I-PER
6260,in,I-PER
6260,was,O
6260,a,B-PER
6260,large,I-PER
6260,officer,I-PER
6260,she,I-PER
6260,had,I-PER
6260,once,I-PER
6260,seen,I-PER
6260,talking,I-PER
6260,to,I-PER
6260,her,I-PER
6260,father,I-PER
6260,.,O
6261,He,O
6261,looked,O
6261,tired,O
6261,and,O
6261,troubled,O
6261,",",O
6261,but,O
6261,when,O
6261,he,O
6261,saw,O
6261,her,O
6261,he,O
6261,was,O
6261,so,O
6261,startled,O
6261,that,O
6261,he,O
6261,almost,O
6261,jumped,O
6261,back,O
6261,.,O
6262,"""",O
6262,Barney,B-PER
6262,!,O
6262,"""",O
6262,he,O
6262,cried,O
6262,out,O
6262,.,O
6263,"""",O
6263,There,O
6263,is,O
6263,a,B-PER
6263,child,I-PER
6263,here,B-FAC
6263,!,O
6264,A,B-PER
6264,child,I-PER
6264,alone,O
6264,!,O
6265,In,O
6265,a,B-FAC
6265,place,I-FAC
6265,like,I-FAC
6265,this,I-FAC
6265,!,O
6266,Mercy,O
6266,on,O
6266,us,O
6266,",",O
6266,who,O
6266,is,O
6266,she,O
6266,!,O
6266,"""",O
6267,"""",O
6267,I,O
6267,am,O
6267,Mary,B-PER
6267,Lennox,I-PER
6267,",",O
6267,"""",O
6267,the,B-PER
6267,little,I-PER
6267,girl,I-PER
6267,said,I-PER
6267,",",I-PER
6267,drawing,I-PER
6267,herself,I-PER
6267,up,I-PER
6267,stiffly,I-PER
6267,.,O
6268,She,O
6268,thought,O
6268,the,B-PER
6268,man,I-PER
6268,was,O
6268,very,O
6268,rude,O
6268,to,O
6268,call,O
6268,her,B-FAC
6268,father,I-FAC
6268,'s,I-FAC
6268,bungalow,I-FAC
6268,"""",O
6268,A,B-FAC
6268,place,I-FAC
6268,like,I-FAC
6268,this,I-FAC
6268,!,O
6268,"""",O
6269,"""",O
6269,I,O
6269,fell,O
6269,asleep,O
6269,when,O
6269,everyone,B-PER
6269,had,O
6269,the,O
6269,cholera,O
6269,and,O
6269,I,O
6269,have,O
6269,only,O
6269,just,O
6269,wakened,O
6269,up,O
6269,.,O
6270,Why,O
6270,does,O
6270,nobody,B-PER
6270,come,O
6270,?,O
6270,"""",O
6271,"""",O
6271,It,O
6271,is,O
6271,the,B-PER
6271,child,I-PER
6271,no,I-PER
6271,one,I-PER
6271,ever,I-PER
6271,saw,I-PER
6271,!,O
6271,"""",O
6271,exclaimed,O
6271,the,B-PER
6271,man,I-PER
6271,",",O
6271,turning,O
6271,to,O
6271,his,B-PER
6271,companions,I-PER
6271,.,O
6272,"""",O
6272,She,O
6272,has,O
6272,actually,O
6272,been,O
6272,forgotten,O
6272,!,O
6272,"""",O
6273,CHAPTER,O
6273,I,O
6273,—,O
6273,START,O
6273,IN,O
6273,LIFE,O
6273,I,O
6273,was,O
6273,born,O
6273,in,O
6273,the,O
6273,year,O
6273,1632,O
6273,",",O
6273,in,O
6273,the,B-GPE
6273,city,I-GPE
6273,of,I-GPE
6273,York,I-GPE
6273,",",O
6273,of,O
6273,a,B-PER
6273,good,I-PER
6273,family,I-PER
6273,",",O
6273,though,O
6273,not,O
6273,of,O
6273,that,B-GPE
6273,country,I-GPE
6273,",",O
6273,my,B-PER
6273,father,I-PER
6273,being,O
6273,a,B-PER
6273,foreigner,I-PER
6273,of,I-PER
6273,Bremen,I-PER
6273,",",O
6273,who,O
6273,settled,O
6273,first,O
6273,at,O
6273,Hull,B-GPE
6273,.,O
6274,He,O
6274,got,O
6274,a,O
6274,good,O
6274,estate,O
6274,by,O
6274,merchandise,O
6274,",",O
6274,and,O
6274,leaving,O
6274,off,O
6274,his,O
6274,trade,O
6274,",",O
6274,lived,O
6274,afterwards,O
6274,at,O
6274,York,B-GPE
6274,",",O
6274,from,O
6274,whence,O
6274,he,O
6274,had,O
6274,married,O
6274,my,B-PER
6274,mother,I-PER
6274,",",O
6274,whose,O
6274,relations,O
6274,were,O
6274,named,O
6274,Robinson,B-PER
6274,",",O
6274,a,B-PER
6274,very,I-PER
6274,good,I-PER
6274,family,I-PER
6274,in,O
6274,that,B-GPE
6274,country,I-GPE
6274,",",O
6274,and,O
6274,from,O
6274,whom,O
6274,I,O
6274,was,O
6274,called,O
6274,Robinson,B-PER
6274,Kreutznaer,I-PER
6274,;,O
6274,but,O
6274,",",O
6274,by,O
6274,the,O
6274,usual,O
6274,corruption,O
6274,of,O
6274,words,O
6274,in,O
6274,England,B-GPE
6274,",",O
6274,we,O
6274,are,O
6274,now,O
6274,called,O
6274,—,O
6274,nay,O
6274,we,O
6274,call,O
6274,ourselves,O
6274,and,O
6274,write,O
6274,our,O
6274,name,O
6274,—,O
6274,Crusoe,B-PER
6274,;,O
6274,and,O
6274,so,O
6274,my,B-PER
6274,companions,I-PER
6274,always,O
6274,called,O
6274,me,O
6274,.,O
6275,I,O
6275,had,O
6275,two,B-PER
6275,elder,I-PER
6275,brothers,I-PER
6275,",",O
6275,one,O
6275,of,O
6275,whom,O
6275,was,O
6275,lieutenant-colonel,B-PER
6275,to,I-PER
6275,an,I-PER
6275,English,I-PER
6275,regiment,I-PER
6275,of,I-PER
6275,foot,I-PER
6275,in,I-PER
6275,Flanders,I-PER
6275,",",I-PER
6275,formerly,I-PER
6275,commanded,I-PER
6275,by,I-PER
6275,the,I-PER
6275,famous,I-PER
6275,Colonel,I-PER
6275,Lockhart,I-PER
6275,",",I-PER
6275,and,O
6275,was,O
6275,killed,O
6275,at,O
6275,the,O
6275,battle,O
6275,near,O
6275,Dunkirk,B-GPE
6275,against,O
6275,the,B-GPE
6275,Spaniards,I-GPE
6275,.,O
6276,What,O
6276,became,O
6276,of,O
6276,my,B-PER
6276,second,I-PER
6276,brother,I-PER
6276,I,O
6276,never,O
6276,knew,O
6276,",",O
6276,any,O
6276,more,O
6276,than,O
6276,my,B-PER
6276,father,I-PER
6276,or,O
6276,mother,B-PER
6276,knew,O
6276,what,O
6276,became,O
6276,of,O
6276,me,O
6276,.,O
6277,Being,O
6277,the,B-PER
6277,third,I-PER
6277,son,I-PER
6277,of,I-PER
6277,the,I-PER
6277,family,I-PER
6277,and,O
6277,not,O
6277,bred,O
6277,to,O
6277,any,O
6277,trade,O
6277,",",O
6277,my,O
6277,head,O
6277,began,O
6277,to,O
6277,be,O
6277,filled,O
6277,very,O
6277,early,O
6277,with,O
6277,rambling,O
6277,thoughts,O
6277,.,O
6278,My,B-PER
6278,father,I-PER
6278,",",I-PER
6278,who,I-PER
6278,was,I-PER
6278,very,I-PER
6278,ancient,I-PER
6278,",",O
6278,had,O
6278,given,O
6278,me,O
6278,a,O
6278,competent,O
6278,share,O
6278,of,O
6278,learning,O
6278,",",O
6278,as,O
6278,far,O
6278,as,O
6278,house-education,O
6278,and,O
6278,a,B-FAC
6278,country,I-FAC
6278,free,I-FAC
6278,school,I-FAC
6278,generally,O
6278,go,O
6278,",",O
6278,and,O
6278,designed,O
6278,me,O
6278,for,O
6278,the,O
6278,law,O
6278,;,O
6278,but,O
6278,I,O
6278,would,O
6278,be,O
6278,satisfied,O
6278,with,O
6278,nothing,O
6278,but,O
6278,going,O
6278,to,O
6278,sea,B-LOC
6278,;,O
6278,and,O
6278,my,O
6278,inclination,O
6278,to,O
6278,this,O
6278,led,O
6278,me,O
6278,so,O
6278,strongly,O
6278,against,O
6278,the,O
6278,will,O
6278,",",O
6278,nay,O
6278,",",O
6278,the,O
6278,commands,O
6278,of,O
6278,my,B-PER
6278,father,I-PER
6278,",",O
6278,and,O
6278,against,O
6278,all,O
6278,the,O
6278,entreaties,O
6278,and,O
6278,persuasions,O
6278,of,O
6278,my,B-PER
6278,mother,I-PER
6278,and,O
6278,other,O
6278,friends,B-PER
6278,",",O
6278,that,O
6278,there,O
6278,seemed,O
6278,to,O
6278,be,O
6278,something,O
6278,fatal,O
6278,in,O
6278,that,O
6278,propensity,O
6278,of,O
6278,nature,O
6278,",",O
6278,tending,O
6278,directly,O
6278,to,O
6278,the,O
6278,life,O
6278,of,O
6278,misery,O
6278,which,O
6278,was,O
6278,to,O
6278,befall,O
6278,me,O
6278,.,O
6279,My,B-PER
6279,father,I-PER
6279,",",O
6279,a,B-PER
6279,wise,I-PER
6279,and,I-PER
6279,grave,I-PER
6279,man,I-PER
6279,",",O
6279,gave,O
6279,me,O
6279,serious,O
6279,and,O
6279,excellent,O
6279,counsel,O
6279,against,O
6279,what,O
6279,he,O
6279,foresaw,O
6279,was,O
6279,my,O
6279,design,O
6279,.,O
6280,He,O
6280,called,O
6280,me,O
6280,one,O
6280,morning,O
6280,into,O
6280,his,B-FAC
6280,chamber,I-FAC
6280,",",O
6280,where,O
6280,he,O
6280,was,O
6280,confined,O
6280,by,O
6280,the,O
6280,gout,O
6280,",",O
6280,and,O
6280,expostulated,O
6280,very,O
6280,warmly,O
6280,with,O
6280,me,O
6280,upon,O
6280,this,O
6280,subject,O
6280,.,O
6281,He,O
6281,asked,O
6281,me,O
6281,what,O
6281,reasons,O
6281,",",O
6281,more,O
6281,than,O
6281,a,O
6281,mere,O
6281,wandering,O
6281,inclination,O
6281,",",O
6281,I,O
6281,had,O
6281,for,O
6281,leaving,O
6281,father,B-FAC
6281,’s,I-FAC
6281,house,I-FAC
6281,and,O
6281,my,B-GPE
6281,native,I-GPE
6281,country,I-GPE
6281,",",O
6281,where,O
6281,I,O
6281,might,O
6281,be,O
6281,well,O
6281,introduced,O
6281,",",O
6281,and,O
6281,had,O
6281,a,O
6281,prospect,O
6281,of,O
6281,raising,O
6281,my,O
6281,fortune,O
6281,by,O
6281,application,O
6281,and,O
6281,industry,O
6281,",",O
6281,with,O
6281,a,O
6281,life,O
6281,of,O
6281,ease,O
6281,and,O
6281,pleasure,O
6281,.,O
6282,He,O
6282,told,O
6282,me,O
6282,it,O
6282,was,O
6282,men,B-PER
6282,of,I-PER
6282,desperate,I-PER
6282,fortunes,I-PER
6282,on,I-PER
6282,one,I-PER
6282,hand,I-PER
6282,",",I-PER
6282,or,I-PER
6282,of,I-PER
6282,aspiring,I-PER
6282,",",I-PER
6282,superior,I-PER
6282,fortunes,I-PER
6282,on,I-PER
6282,the,I-PER
6282,other,I-PER
6282,",",I-PER
6282,who,O
6282,went,O
6282,abroad,O
6282,upon,O
6282,adventures,O
6282,",",O
6282,to,O
6282,rise,O
6282,by,O
6282,enterprise,O
6282,",",O
6282,and,O
6282,make,O
6282,themselves,O
6282,famous,O
6282,in,O
6282,undertakings,O
6282,of,O
6282,a,O
6282,nature,O
6282,out,O
6282,of,O
6282,the,O
6282,common,O
6282,road,O
6282,;,O
6282,that,O
6282,these,O
6282,things,O
6282,were,O
6282,all,O
6282,either,O
6282,too,O
6282,far,O
6282,above,O
6282,me,O
6282,or,O
6282,too,O
6282,far,O
6282,below,O
6282,me,O
6282,;,O
6282,that,O
6282,mine,O
6282,was,O
6282,the,O
6282,middle,O
6282,state,O
6282,",",O
6282,or,O
6282,what,O
6282,might,O
6282,be,O
6282,called,O
6282,the,O
6282,upper,O
6282,station,O
6282,of,O
6282,low,O
6282,life,O
6282,",",O
6282,which,O
6282,he,O
6282,had,O
6282,found,O
6282,",",O
6282,by,O
6282,long,O
6282,experience,O
6282,",",O
6282,was,O
6282,the,O
6282,best,O
6282,state,O
6282,in,O
6282,the,B-LOC
6282,world,I-LOC
6282,",",O
6282,the,O
6282,most,O
6282,suited,O
6282,to,O
6282,human,O
6282,happiness,O
6282,",",O
6282,not,O
6282,exposed,O
6282,to,O
6282,the,O
6282,miseries,O
6282,and,O
6282,hardships,O
6282,",",O
6282,the,O
6282,labour,O
6282,and,O
6282,sufferings,O
6282,of,O
6282,the,B-PER
6282,mechanic,I-PER
6282,part,I-PER
6282,of,I-PER
6282,mankind,I-PER
6282,",",O
6282,and,O
6282,not,O
6282,embarrassed,O
6282,with,O
6282,the,O
6282,pride,O
6282,",",O
6282,luxury,O
6282,",",O
6282,ambition,O
6282,",",O
6282,and,O
6282,envy,O
6282,of,O
6282,the,B-PER
6282,upper,I-PER
6282,part,I-PER
6282,of,I-PER
6282,mankind,I-PER
6282,.,O
6283,He,O
6283,told,O
6283,me,O
6283,I,O
6283,might,O
6283,judge,O
6283,of,O
6283,the,O
6283,happiness,O
6283,of,O
6283,this,O
6283,state,O
6283,by,O
6283,this,O
6283,one,O
6283,thing,O
6283,—,O
6283,viz,O
6283,.,O
6284,that,O
6284,this,O
6284,was,O
6284,the,O
6284,state,O
6284,of,O
6284,life,O
6284,which,O
6284,all,B-PER
6284,other,I-PER
6284,people,I-PER
6284,envied,O
6284,;,O
6284,that,O
6284,kings,B-PER
6284,have,O
6284,frequently,O
6284,lamented,O
6284,the,O
6284,miserable,O
6284,consequence,O
6284,of,O
6284,being,O
6284,born,O
6284,to,O
6284,great,O
6284,things,O
6284,",",O
6284,and,O
6284,wished,O
6284,they,O
6284,had,O
6284,been,O
6284,placed,O
6284,in,O
6284,the,O
6284,middle,O
6284,of,O
6284,the,O
6284,two,O
6284,extremes,O
6284,",",O
6284,between,O
6284,the,O
6284,mean,O
6284,and,O
6284,the,O
6284,great,O
6284,;,O
6284,that,O
6284,the,B-PER
6284,wise,I-PER
6284,man,I-PER
6284,gave,O
6284,his,O
6284,testimony,O
6284,to,O
6284,this,O
6284,",",O
6284,as,O
6284,the,O
6284,standard,O
6284,of,O
6284,felicity,O
6284,",",O
6284,when,O
6284,he,O
6284,prayed,O
6284,to,O
6284,have,O
6284,neither,O
6284,poverty,O
6284,nor,O
6284,riches,O
6284,.,O
6285,He,O
6285,bade,O
6285,me,O
6285,observe,O
6285,it,O
6285,",",O
6285,and,O
6285,I,O
6285,should,O
6285,always,O
6285,find,O
6285,that,O
6285,the,O
6285,calamities,O
6285,of,O
6285,life,O
6285,were,O
6285,shared,O
6285,among,O
6285,the,B-PER
6285,upper,I-PER
6285,and,I-PER
6285,lower,I-PER
6285,part,I-PER
6285,of,I-PER
6285,mankind,I-PER
6285,",",O
6285,but,O
6285,that,O
6285,the,B-PER
6285,middle,I-PER
6285,station,I-PER
6285,had,O
6285,the,O
6285,fewest,O
6285,disasters,O
6285,",",O
6285,and,O
6285,was,O
6285,not,O
6285,exposed,O
6285,to,O
6285,so,O
6285,many,O
6285,vicissitudes,O
6285,as,O
6285,the,B-PER
6285,higher,I-PER
6285,or,I-PER
6285,lower,I-PER
6285,part,I-PER
6285,of,I-PER
6285,mankind,I-PER
6285,;,O
6285,nay,O
6285,",",O
6285,they,O
6285,were,O
6285,not,O
6285,subjected,O
6285,to,O
6285,so,O
6285,many,O
6285,distempers,O
6285,and,O
6285,uneasinesses,O
6285,",",O
6285,either,O
6285,of,O
6285,body,O
6285,or,O
6285,mind,O
6285,",",O
6285,as,O
6285,those,B-PER
6285,were,I-PER
6285,who,I-PER
6285,",",I-PER
6285,by,I-PER
6285,vicious,I-PER
6285,living,I-PER
6285,",",I-PER
6285,luxury,I-PER
6285,",",I-PER
6285,and,I-PER
6285,extravagances,I-PER
6285,on,I-PER
6285,the,I-PER
6285,one,I-PER
6285,hand,I-PER
6285,",",I-PER
6285,or,I-PER
6285,by,I-PER
6285,hard,I-PER
6285,labour,I-PER
6285,",",I-PER
6285,want,I-PER
6285,of,I-PER
6285,necessaries,I-PER
6285,",",I-PER
6285,and,I-PER
6285,mean,I-PER
6285,or,I-PER
6285,insufficient,I-PER
6285,diet,I-PER
6285,on,I-PER
6285,the,I-PER
6285,other,I-PER
6285,hand,I-PER
6285,",",O
6285,bring,O
6285,distemper,O
6285,upon,O
6285,themselves,O
6285,by,O
6285,the,O
6285,natural,O
6285,consequences,O
6285,of,O
6285,their,O
6285,way,O
6285,of,O
6285,living,O
6285,;,O
6285,that,O
6285,the,O
6285,middle,O
6285,station,O
6285,of,O
6285,life,O
6285,was,O
6285,calculated,O
6285,for,O
6285,all,O
6285,kind,O
6285,of,O
6285,virtue,O
6285,and,O
6285,all,O
6285,kind,O
6285,of,O
6285,enjoyments,O
6285,;,O
6285,that,O
6285,peace,O
6285,and,O
6285,plenty,O
6285,were,O
6285,the,O
6285,handmaids,O
6285,of,O
6285,a,O
6285,middle,O
6285,fortune,O
6285,;,O
6285,that,O
6285,temperance,O
6285,",",O
6285,moderation,O
6285,",",O
6285,quietness,O
6285,",",O
6285,health,O
6285,",",O
6285,society,O
6285,",",O
6285,all,O
6285,agreeable,O
6285,diversions,O
6285,",",O
6285,and,O
6285,all,O
6285,desirable,O
6285,pleasures,O
6285,",",O
6285,were,O
6285,the,O
6285,blessings,O
6285,attending,O
6285,the,O
6285,middle,O
6285,station,O
6285,of,O
6285,life,O
6285,;,O
6285,that,O
6285,this,O
6285,way,O
6285,men,B-PER
6285,went,O
6285,silently,O
6285,and,O
6285,smoothly,O
6285,through,O
6285,the,B-LOC
6285,world,I-LOC
6285,",",O
6285,and,O
6285,comfortably,O
6285,out,O
6285,of,O
6285,it,O
6285,",",O
6285,not,O
6285,embarrassed,O
6285,with,O
6285,the,O
6285,labours,O
6285,of,O
6285,the,O
6285,hands,O
6285,or,O
6285,of,O
6285,the,O
6285,head,O
6285,",",O
6285,not,O
6285,sold,O
6285,to,O
6285,a,O
6285,life,O
6285,of,O
6285,slavery,O
6285,for,O
6285,daily,O
6285,bread,O
6285,",",O
6285,nor,O
6285,harassed,O
6285,with,O
6285,perplexed,O
6285,circumstances,O
6285,",",O
6285,which,O
6285,rob,O
6285,the,O
6285,soul,O
6285,of,O
6285,peace,O
6285,and,O
6285,the,O
6285,body,O
6285,of,O
6285,rest,O
6285,",",O
6285,nor,O
6285,enraged,O
6285,with,O
6285,the,O
6285,passion,O
6285,of,O
6285,envy,O
6285,",",O
6285,or,O
6285,the,O
6285,secret,O
6285,burning,O
6285,lust,O
6285,of,O
6285,ambition,O
6285,for,O
6285,great,O
6285,things,O
6285,;,O
6285,but,O
6285,",",O
6285,in,O
6285,easy,O
6285,circumstances,O
6285,",",O
6285,sliding,O
6285,gently,O
6285,through,O
6285,the,B-LOC
6285,world,I-LOC
6285,",",O
6285,and,O
6285,sensibly,O
6285,tasting,O
6285,the,B-PER
6285,sweets,I-PER
6285,of,I-PER
6285,living,I-PER
6285,",",O
6285,without,O
6285,the,O
6285,bitter,O
6285,;,O
6285,feeling,O
6285,that,O
6285,they,O
6285,are,O
6285,happy,O
6285,",",O
6285,and,O
6285,learning,O
6285,by,O
6285,every,O
6285,day,O
6285,’s,O
6285,experience,O
6285,to,O
6285,know,O
6285,it,O
6285,more,O
6285,sensibly,O
6285,.,O
6286,After,O
6286,this,O
6286,he,O
6286,pressed,O
6286,me,O
6286,earnestly,O
6286,",",O
6286,and,O
6286,in,O
6286,the,O
6286,most,O
6286,affectionate,O
6286,manner,O
6286,",",O
6286,not,O
6286,to,O
6286,play,O
6286,the,B-PER
6286,young,I-PER
6286,man,I-PER
6286,",",O
6286,nor,O
6286,to,O
6286,precipitate,O
6286,myself,O
6286,into,O
6286,miseries,O
6286,which,O
6286,nature,O
6286,",",O
6286,and,O
6286,the,O
6286,station,O
6286,of,O
6286,life,O
6286,I,O
6286,was,O
